Log file open, 12/11/22 19:17:23
[2022.12.12-01.18.44:696][ 18]LogCharacterMovement: BP_Bot_C_56 is stuck and failed to move! Velocity: X=2.79 Y=26.12 Z=0.00 Location: X=2636.76 Y=2737.26 Z=92.21 Normal: X=-0.14 Y=0.85 Z=0.50 PenetrationDepth:0.632 Actor:BP_Bot_C_15 Component:CharacterMesh0 BoneName:calf_r (15 other events since notify)
[2022.12.12-01.18.44:988][ 33]LogCharacterMovement: BP_Bot_C_57 is stuck and failed to move! Velocity: X=-57.82 Y=-142.35 Z=0.00 Location: X=2719.73 Y=3163.17 Z=90.33 Normal: X=0.78 Y=-0.63 Z=0.00 PenetrationDepth:1.623 Actor:BP_Bot_C_1 Component:CharacterMesh0 BoneName:hand_r (6 other events since notify)
[2022.12.12-01.18.45:315][ 50]LogCharacterMovement: BP_Bot_C_72 is stuck and failed to move! Velocity: X=199.05 Y=20.02 Z=0.00 Location: X=971.83 Y=2991.18 Z=92.21 Normal: X=-0.49 Y=0.87 Z=0.00 PenetrationDepth:2.487 Actor:BP_Bot_C_74 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.45:339][ 51]LogCharacterMovement: BP_Bot_C_45 is stuck and failed to move! Velocity: X=-106.62 Y=-196.30 Z=0.00 Location: X=2587.62 Y=2584.75 Z=92.21 Normal: X=-0.27 Y=-0.96 Z=0.00 PenetrationDepth:1.616 Actor:BP_Bot_C_24 Component:CharacterMesh0 BoneName:hand_r (35 other events since notify)
[2022.12.12-01.18.45:594][ 63]LogCharacterMovement: BP_Bot_C_15 is stuck and failed to move! Velocity: X=-15.76 Y=30.32 Z=0.00 Location: X=2633.03 Y=2867.43 Z=91.89 Normal: X=0.36 Y=0.01 Z=-0.93 PenetrationDepth:0.626 Actor:BP_Bot_C_56 Component:CharacterMesh0 BoneName:foot_l (25 other events since notify)
[2022.12.12-01.18.45:693][ 68]LogCharacterMovement: BP_Bot_C_4 is stuck and failed to move! Velocity: X=-134.57 Y=-198.78 Z=0.00 Location: X=2700.48 Y=2846.72 Z=92.21 Normal: X=-0.55 Y=0.83 Z=-0.00 PenetrationDepth:1.370 Actor:BP_Bot_C_18 Component:CharacterMesh0 BoneName:hand_r (8 other events since notify)
[2022.12.12-01.18.45:777][ 72]LogCharacterMovement: BP_Bot_C_76 is stuck and failed to move! Velocity: X=91.64 Y=262.00 Z=0.00 Location: X=2485.64 Y=2171.76 Z=92.21 Normal: X=0.96 Y=0.27 Z=0.00 PenetrationDepth:0.749 Actor:BP_Bot_C_62 Component:CharacterMesh0 BoneName:thigh_l (0 other events since notify)
[2022.12.12-01.18.46:200][ 95]LogCharacterMovement: BP_Bot_C_52 is stuck and failed to move! Velocity: X=-2.75 Y=-134.23 Z=0.00 Location: X=2467.22 Y=2249.33 Z=92.21 Normal: X=-0.99 Y=-0.11 Z=0.00 PenetrationDepth:2.991 Actor:BP_Bot_C_76 Component:CharacterMesh0 BoneName:hand_r (2 other events since notify)
[2022.12.12-01.18.47:022][143]LogCharacterMovement: BP_Bot_C_57 is stuck and failed to move! Velocity: X=160.06 Y=-45.09 Z=0.00 Location: X=2529.39 Y=2935.26 Z=92.21 Normal: X=-0.97 Y=-0.25 Z=-0.00 PenetrationDepth:7.082 Actor:BP_Bot_C_24 Component:CharacterMesh0 BoneName:hand_l (2 other events since notify)
[2022.12.12-01.18.47:167][152]LogCharacterMovement: BP_Bot_C_79 is stuck and failed to move! Velocity: X=344.33 Y=-320.93 Z=0.00 Location: X=2543.49 Y=2995.09 Z=92.21 Normal: X=-0.81 Y=-0.59 Z=0.00 PenetrationDepth:1.971 Actor:BP_Bot_C_30 Component:CharacterMesh0 BoneName:lowerarm_l (0 other events since notify)
[2022.12.12-01.18.47:351][163]LogCharacterMovement: BP_Bot_C_35 is stuck and failed to move! Velocity: X=-135.31 Y=-330.78 Z=0.00 Location: X=1193.83 Y=2928.44 Z=92.21 Normal: X=0.77 Y=0.64 Z=-0.00 PenetrationDepth:0.090 Actor:BP_Bot_C_69 Component:CharacterMesh0 BoneName:hand_r (0 other events since notify)
[2022.12.12-01.18.47:538][174]LogCharacterMovement: BP_Bot_C_50 is stuck and failed to move! Velocity: X=-162.64 Y=-178.40 Z=0.00 Location: X=2757.72 Y=3002.15 Z=90.14 Normal: X=0.53 Y=0.43 Z=-0.73 PenetrationDepth:0.161 Actor:BP_Bot_C_30 Component:CharacterMesh0 BoneName:lowerarm_r (0 other events since notify)
[2022.12.12-01.18.48:630][234]LogCharacterMovement: BP_Bot_C_81 is stuck and failed to move! Velocity: X=72.76 Y=0.44 Z=0.00 Location: X=2274.62 Y=464.54 Z=92.21 Normal: X=-0.69 Y=0.73 Z=0.00 PenetrationDepth:0.652 Actor:BP_Bot_C_66 Component:CharacterMesh0 BoneName:lowerarm_l (0 other events since notify)
[2022.12.12-01.18.48:886][248]LogCharacterMovement: BP_Bot_C_99 is stuck and failed to move! Velocity: X=493.45 Y=-80.68 Z=0.00 Location: X=2109.35 Y=362.84 Z=90.11 Normal: X=-0.91 Y=-0.12 Z=-0.40 PenetrationDepth:2.381 Actor:BP_Bot_C_85 Component:CharacterMesh0 BoneName:lowerarm_r (0 other events since notify)
[2022.12.12-01.18.48:886][248]LogCharacterMovement: BP_Bot_C_96 is stuck and failed to move! Velocity: X=237.08 Y=-182.10 Z=0.00 Location: X=2536.93 Y=2951.10 Z=90.11 Normal: X=-0.89 Y=-0.02 Z=-0.45 PenetrationDepth:0.103 Actor:BP_Bot_C_92 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.49:065][258]LogCharacterMovement: BP_Bot_C_67 is stuck and failed to move! Velocity: X=464.19 Y=185.82 Z=0.00 Location: X=851.58 Y=747.45 Z=92.21 Normal: X=-1.00 Y=-0.02 Z=-0.00 PenetrationDepth:9.559 Actor:BP_Bot_C_103 Component:CharacterMesh0 BoneName:hand_r (0 other events since notify)
[2022.12.12-01.18.50:153][320]LogCharacterMovement: BP_Bot_C_88 is stuck and failed to move! Velocity: X=191.58 Y=-39.02 Z=0.00 Location: X=1152.96 Y=2938.96 Z=92.21 Normal: X=0.15 Y=0.99 Z=0.00 PenetrationDepth:3.564 Actor:BP_Bot_C_70 Component:CharacterMesh0 BoneName:hand_r (0 other events since notify)
[2022.12.12-01.18.50:171][321]LogCharacterMovement: BP_Bot_C_107 is stuck and failed to move! Velocity: X=227.66 Y=445.17 Z=0.00 Location: X=2266.61 Y=1191.30 Z=92.21 Normal: X=-0.98 Y=-0.19 Z=-0.00 PenetrationDepth:3.798 Actor:BP_Bot_C_113 Component:CharacterMesh0 BoneName:upperarm_l (0 other events since notify)
[2022.12.12-01.18.51:170][380]LogCharacterMovement: BP_Bot_C_88 is stuck and failed to move! Velocity: X=-8.99 Y=-230.62 Z=0.00 Location: X=1223.58 Y=3010.71 Z=90.07 Normal: X=0.54 Y=0.83 Z=-0.08 PenetrationDepth:8.075 Actor:BP_Bot_C_35 Component:CharacterMesh0 BoneName:hand_l (3 other events since notify)
[2022.12.12-01.18.51:847][419]LogCharacterMovement: BP_Bot_C_112 is stuck and failed to move! Velocity: X=35.32 Y=-58.58 Z=0.00 Location: X=2630.83 Y=2858.61 Z=92.21 Normal: X=-1.00 Y=0.01 Z=-0.00 PenetrationDepth:0.065 Actor:BP_Bot_C_110 Component:CharacterMesh0 BoneName:hand_r (0 other events since notify)
[2022.12.12-01.18.52:521][456]LogCharacterMovement: BP_Bot_C_129 is stuck and failed to move! Velocity: X=437.73 Y=-241.65 Z=0.00 Location: X=2470.37 Y=3095.11 Z=106.69 Normal: X=-0.40 Y=0.74 Z=0.54 PenetrationDepth:10.956 Actor:BP_Bot_C_112 Component:CharacterMesh0 BoneName:foot_r (0 other events since notify)
[2022.12.12-01.18.53:249][498]LogCharacterMovement: BP_Bot_C_135 is stuck and failed to move! Velocity: X=34.99 Y=-169.18 Z=0.00 Location: X=2604.34 Y=3071.83 Z=90.44 Normal: X=0.87 Y=0.33 Z=-0.36 PenetrationDepth:0.541 Actor:BP_Bot_C_129 Component:CharacterMesh0 BoneName:hand_r (0 other events since notify)
[2022.12.12-01.18.53:693][522]LogCharacterMovement: BP_Bot_C_124 is stuck and failed to move! Velocity: X=-159.32 Y=144.67 Z=0.00 Location: X=2571.77 Y=2919.68 Z=92.21 Normal: X=-0.83 Y=-0.56 Z=0.00 PenetrationDepth:1.352 Actor:BP_Bot_C_135 Component:CharacterMesh0 BoneName:upperarm_l (0 other events since notify)
[2022.12.12-01.18.54:357][559]LogCharacterMovement: BP_Bot_C_136 is stuck and failed to move! Velocity: X=75.17 Y=-26.70 Z=0.00 Location: X=2569.38 Y=2987.23 Z=92.21 Normal: X=-0.88 Y=0.48 Z=0.00 PenetrationDepth:1.492 Actor:BP_Bot_C_135 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.54:358][559]LogCharacterMovement: BP_Bot_C_119 is stuck and failed to move! Velocity: X=-381.62 Y=214.15 Z=0.00 Location: X=2583.23 Y=3069.01 Z=91.97 Normal: X=-0.64 Y=-0.76 Z=-0.13 PenetrationDepth:0.041 Actor:BP_Bot_C_129 Component:CharacterMesh0 BoneName:upperarm_l (0 other events since notify)
[2022.12.12-01.18.54:698][579]LogCharacterMovement: BP_Bot_C_124 is stuck and failed to move! Velocity: X=-329.28 Y=376.26 Z=0.00 Location: X=2574.17 Y=2917.27 Z=92.26 Normal: X=0.09 Y=-1.00 Z=0.00 PenetrationDepth:2.674 Actor:BP_Bot_C_136 Component:CharacterMesh0 BoneName:lowerarm_l (28 other events since notify)
[2022.12.12-01.18.55:032][597]LogCharacterMovement: BP_Bot_C_134 is stuck and failed to move! Velocity: X=537.34 Y=-58.61 Z=0.00 Location: X=1225.38 Y=2889.46 Z=94.13 Normal: X=-0.17 Y=0.99 Z=-0.00 PenetrationDepth:1.732 Actor:BP_Bot_C_147 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.55:139][603]LogCharacterMovement: BP_Bot_C_129 is stuck and failed to move! Velocity: X=-7.17 Y=-29.78 Z=0.00 Location: X=2586.59 Y=3106.69 Z=92.37 Normal: X=0.72 Y=-0.08 Z=0.69 PenetrationDepth:0.450 Actor:BP_Bot_C_155 Component:CharacterMesh0 BoneName:foot_r (1 other events since notify)
[2022.12.12-01.18.55:384][616]LogCharacterMovement: BP_Bot_C_112 is stuck and failed to move! Velocity: X=-27.29 Y=-215.03 Z=0.00 Location: X=2678.74 Y=3086.75 Z=92.21 Normal: X=-0.59 Y=0.81 Z=-0.00 PenetrationDepth:4.625 Actor:BP_Bot_C_137 Component:CharacterMesh0 BoneName:head (0 other events since notify)
[2022.12.12-01.18.55:607][628]LogCharacterMovement: BP_Bot_C_119 is stuck and failed to move! Velocity: X=-51.46 Y=33.90 Z=0.00 Location: X=2531.89 Y=3091.82 Z=92.21 Normal: X=0.93 Y=0.36 Z=-0.00 PenetrationDepth:1.869 Actor:BP_Bot_C_157 Component:CharacterMesh0 BoneName:hand_r (2 other events since notify)
[2022.12.12-01.18.56:148][656]LogCharacterMovement: BP_Bot_C_137 is stuck and failed to move! Velocity: X=-94.40 Y=-46.92 Z=0.00 Location: X=2599.87 Y=2912.67 Z=92.21 Normal: X=-0.40 Y=0.92 Z=0.00 PenetrationDepth:0.679 Actor:BP_Bot_C_133 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.56:358][667]LogCharacterMovement: BP_Bot_C_147 is stuck and failed to move! Velocity: X=-41.14 Y=-458.31 Z=0.00 Location: X=1263.71 Y=2816.91 Z=103.80 Normal: X=0.95 Y=0.33 Z=-0.00 PenetrationDepth:4.057 Actor:BP_Bot_C_134 Component:CharacterMesh0 BoneName:hand_l (0 other events since notify)
[2022.12.12-01.18.56:799][691]LogCharacterMovement: BP_Bot_C_160 is stuck and failed to move! Velocity: X=163.74 Y=787.80 Z=0.00 Location: X=2336.05 Y=1495.18 Z=96.57 Normal: X=-0.28 Y=-0.94 Z=0.19 PenetrationDepth:1.216 Actor:BP_Bot_C_152 Component:CharacterMesh0 BoneName:foot_r (0 other events since notify)
[2022.12.12-01.18.58:971][799]LogCharacterMovement: BP_Bot_C_177 is stuck and failed to move! Velocity: X=-42.45 Y=-139.00 Z=0.00 Location: X=2259.96 Y=2293.31 Z=92.21 Normal: X=-0.90 Y=0.43 Z=0.00 PenetrationDepth:31.757 Actor:BP_Bot_C_196 Component:CharacterMesh0 BoneName:thigh_r (0 other events since notify)
[2022.12.12-01.18.59:905][841]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.12-01.18.59:905][841]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2022.12.12-01.18.59:908][841]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.12-01.18.59:912][841]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.12-01.18.59:912][841]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.12.12-01.18.59:919][841]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.12-01.18.59:924][841]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.12-01.18.59:951][841]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.12-01.18.59:952][841]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.12.12-01.18.59:953][841]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.12.12-01.18.59:956][841]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.12-01.18.59:987][841]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2022.12.12-01.19.00:588][842]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2022.12.12-01.19.03:535][123]LogUObjectHash: Compacting FUObjectHashTables data took   0.89ms
[2022.12.12-01.19.04:945][123]LogSlate: Window 'Save Content' being destroyed
[2022.12.12-01.19.04:980][123]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.12-01.19.05:039][123]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/GAME/BP/BP_Bot" FILE="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Content/GAME/BP/BP_Bot.uasset" SILENT=true
[2022.12.12-01.19.05:045][123]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006087 seconds
[2022.12.12-01.19.05:057][123]LogSerialization: UsePackageTrailer: 'true'
[2022.12.12-01.19.05:063][123]LogSavePackage: Moving output files for package: /Game/GAME/BP/BP_Bot
[2022.12.12-01.19.05:063][123]LogSavePackage: Moving 'S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Saved/BP_Bot53EDAE0748E709A1A6F995A10BE904B5.tmp' to 'S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Content/GAME/BP/BP_Bot.uasset'
[2022.12.12-01.19.05:075][123]LogFileHelpers: InternalPromptForCheckoutAndSave took 95 ms
[2022.12.12-01.19.05:077][123]LogStall: Shutdown...
[2022.12.12-01.19.05:081][123]LogStall: Shutdown complete.
[2022.12.12-01.19.05:134][123]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2022.12.12-01.19.05:135][123]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.12-01.19.05:192][123]LogSlate: Window 'Deathmatch-Bots - Unreal Editor' being destroyed
[2022.12.12-01.19.05:532][123]AssetCheck: New page: Asset Save: BP_Bot
[2022.12.12-01.19.05:532][123]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/GAME/BP/BP_Bot.BP_Bot
[2022.12.12-01.19.05:533][124]Cmd: QUIT_EDITOR
[2022.12.12-01.19.05:533][124]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2022.12.12-01.19.05:537][124]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2022.12.12-01.19.05:537][124]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2022.12.12-01.19.05:537][124]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2022.12.12-01.19.05:537][124]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.12-01.19.05:538][124]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.12-01.19.05:538][124]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.12.12-01.19.05:538][124]LogStylusInput: Shutting down StylusInput subsystem.
[2022.12.12-01.19.05:538][124]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2022.12.12-01.19.05:800][124]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2022.12.12-01.19.05:800][124]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2022.12.12-01.19.05:800][124]LogAudio: Display: Audio Device unregistered from world 'ThirdPersonMap'.
[2022.12.12-01.19.05:800][124]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2022.12.12-01.19.05:801][124]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2022.12.12-01.19.05:805][124]LogAudio: Display: Audio Device Manager Shutdown
[2022.12.12-01.19.05:807][124]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2022.12.12-01.19.05:807][124]LogExit: Preparing to exit.
[2022.12.12-01.19.05:834][124]LogUObjectHash: Compacting FUObjectHashTables data took   1.12ms
[2022.12.12-01.19.05:839][124]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:839][124]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:839][124]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.05:840][124]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:728][124]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2022.12.12-01.19.06:729][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:729][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:729][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2022.12.12-01.19.06:729][124]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
